model,arm,task,lang,press,kept,sample_id,origin,n_candidates,contains_any_exact,contains_any_near,contains_any_novel,contains_target_exact,contains_target_near,target_near_is_truncation,target_near_is_prefix,official_correct
llama31-8b,qa,niah_single,en,knorm,0.5,85,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,en,knorm,0.5,86,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,en,knorm,0.5,87,TARGET_NEAR_COPY,1,False,True,False,False,True,True,True,0
llama31-8b,qa,niah_single,en,knorm,0.5,88,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,en,knorm,0.5,89,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,en,knorm,0.5,90,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,en,knorm,0.5,91,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,en,knorm,0.5,92,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,en,knorm,0.5,93,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,en,knorm,0.5,94,TARGET_NEAR_COPY,1,False,True,False,False,True,True,True,0
llama31-8b,qa,niah_single,en,knorm,0.5,95,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,en,knorm,0.5,96,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,en,knorm,0.5,97,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,en,knorm,0.5,98,TARGET_NEAR_COPY,1,False,True,False,False,True,True,True,0
llama31-8b,qa,niah_single,en,knorm,0.5,99,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,ja,none,1.0,0,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,ja,none,1.0,1,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,ja,none,1.0,2,TARGET_EXACT,1,True,False,False,True,False,False,False,0
qwen25-7b-1m,joint,niah_single,ja,none,1.0,3,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,ja,none,1.0,4,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,ja,none,1.0,5,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,ja,none,1.0,6,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,ja,none,1.0,7,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,ja,none,1.0,8,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,ja,none,1.0,9,TARGET_EXACT,1,True,False,False,True,False,False,False,0
qwen25-7b-1m,joint,niah_single,ja,none,1.0,10,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,ja,none,1.0,11,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,ja,none,1.0,12,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,ja,none,1.0,13,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,ja,none,1.0,14,TARGET_EXACT,1,True,False,False,True,False,False,False,0
qwen25-7b-1m,joint,niah_single,ja,none,1.0,15,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,ja,none,1.0,16,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,ja,none,1.0,17,TARGET_EXACT,1,True,False,False,True,False,False,False,0
qwen25-7b-1m,joint,niah_single,ja,none,1.0,18,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,ja,none,1.0,19,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,ja,none,1.0,20,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,ja,none,1.0,21,TARGET_EXACT,1,True,False,False,True,False,False,False,0
qwen25-7b-1m,joint,niah_single,ja,none,1.0,22,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,ja,none,1.0,23,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,ja,none,1.0,24,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,ja,none,1.0,25,TARGET_EXACT,1,True,False,False,True,False,False,False,0
qwen25-7b-1m,joint,niah_single,ja,none,1.0,26,TARGET_EXACT,1,True,False,False,True,False,False,False,0
qwen25-7b-1m,joint,niah_single,ja,none,1.0,27,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,ja,none,1.0,28,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,ja,none,1.0,29,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,ja,none,1.0,30,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,ja,none,1.0,31,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,ja,none,1.0,32,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,ja,none,1.0,33,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,ja,none,1.0,34,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,ja,none,1.0,35,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,ja,none,1.0,36,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,ja,none,1.0,37,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,ja,none,1.0,38,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,ja,none,1.0,39,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,ja,none,1.0,40,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,ja,none,1.0,41,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,ja,none,1.0,42,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,ja,none,1.0,43,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,ja,none,1.0,44,TARGET_EXACT,1,True,False,False,True,False,False,False,0
qwen25-7b-1m,joint,niah_single,ja,none,1.0,45,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,ja,none,1.0,46,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,ja,none,1.0,47,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,ja,none,1.0,48,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,ja,none,1.0,49,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,ja,none,1.0,50,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,ja,none,1.0,51,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,ja,none,1.0,52,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,ja,none,1.0,53,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,ja,none,1.0,54,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,ja,none,1.0,55,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,ja,none,1.0,56,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,ja,none,1.0,57,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,ja,none,1.0,58,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,ja,none,1.0,59,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,ja,none,1.0,60,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,ja,none,1.0,61,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,ja,none,1.0,62,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,ja,none,1.0,63,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,ja,none,1.0,64,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,ja,none,1.0,65,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,ja,none,1.0,66,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,ja,none,1.0,67,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,ja,none,1.0,68,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,ja,none,1.0,69,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,ja,none,1.0,70,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,ja,none,1.0,71,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,ja,none,1.0,72,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,ja,none,1.0,73,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,ja,none,1.0,74,TARGET_EXACT,1,True,False,False,True,False,False,False,0
qwen25-7b-1m,joint,niah_single,ja,none,1.0,75,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,ja,none,1.0,76,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,ja,none,1.0,77,TARGET_EXACT,1,True,False,False,True,False,False,False,0
qwen25-7b-1m,joint,niah_single,ja,none,1.0,78,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,ja,none,1.0,79,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,ja,none,1.0,80,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,ja,none,1.0,81,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,ja,none,1.0,82,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,ja,none,1.0,83,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,ja,none,1.0,84,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,ja,none,1.0,85,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,ja,none,1.0,86,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,ja,none,1.0,87,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,ja,none,1.0,88,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,ja,none,1.0,89,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,ja,none,1.0,90,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,ja,none,1.0,91,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,ja,none,1.0,92,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,ja,none,1.0,93,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,ja,none,1.0,94,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,ja,none,1.0,95,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,ja,none,1.0,96,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,ja,none,1.0,97,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,ja,none,1.0,98,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,ja,none,1.0,99,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,qa,niah_single,zh,streaming_llm,0.25,2,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,qa,niah_single,zh,streaming_llm,0.25,4,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,qa,niah_single,zh,streaming_llm,0.25,5,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,qa,niah_single,zh,streaming_llm,0.25,6,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,qa,niah_single,zh,streaming_llm,0.25,10,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,qa,niah_single,zh,streaming_llm,0.25,11,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,qa,niah_single,zh,streaming_llm,0.25,12,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,qa,niah_single,zh,streaming_llm,0.25,13,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,qa,niah_single,zh,streaming_llm,0.25,19,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,qa,niah_single,zh,streaming_llm,0.25,28,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,qa,niah_single,zh,streaming_llm,0.25,31,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,qa,niah_single,zh,streaming_llm,0.25,32,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,qa,niah_single,zh,streaming_llm,0.25,33,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,qa,niah_single,zh,streaming_llm,0.25,36,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,qa,niah_single,zh,streaming_llm,0.25,39,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,qa,niah_single,zh,streaming_llm,0.25,41,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,qa,niah_single,zh,streaming_llm,0.25,43,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,qa,niah_single,zh,streaming_llm,0.25,44,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,qa,niah_single,zh,streaming_llm,0.25,48,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,qa,niah_single,zh,streaming_llm,0.25,69,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,qa,niah_single,zh,streaming_llm,0.25,72,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,qa,niah_single,zh,streaming_llm,0.25,80,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,qa,niah_single,zh,streaming_llm,0.25,83,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,qa,niah_single,zh,streaming_llm,0.25,84,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,qa,niah_single,zh,streaming_llm,0.25,89,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,qa,niah_single,zh,streaming_llm,0.25,91,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,qa,niah_single,zh,streaming_llm,0.25,95,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,vi,none,1.0,0,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,vi,none,1.0,1,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,vi,none,1.0,3,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,vi,none,1.0,5,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,vi,none,1.0,6,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,vi,none,1.0,7,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,vi,none,1.0,8,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,vi,none,1.0,9,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,vi,none,1.0,12,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,vi,none,1.0,13,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,vi,none,1.0,14,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,vi,none,1.0,15,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,vi,none,1.0,16,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,vi,none,1.0,17,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,vi,none,1.0,18,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,vi,none,1.0,19,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,vi,none,1.0,20,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,vi,none,1.0,21,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,vi,none,1.0,22,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,vi,none,1.0,23,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,vi,none,1.0,24,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,vi,none,1.0,25,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,vi,none,1.0,27,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,vi,none,1.0,28,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,vi,none,1.0,29,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,vi,none,1.0,30,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,vi,none,1.0,32,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,vi,none,1.0,33,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,vi,none,1.0,34,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,vi,none,1.0,35,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,vi,none,1.0,36,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,vi,none,1.0,37,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,vi,none,1.0,38,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,vi,none,1.0,39,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,vi,none,1.0,40,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,vi,none,1.0,41,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,vi,none,1.0,42,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,vi,none,1.0,43,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,vi,none,1.0,45,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,vi,none,1.0,47,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,vi,none,1.0,48,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,vi,none,1.0,49,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,vi,none,1.0,50,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,vi,none,1.0,51,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,vi,none,1.0,52,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,vi,none,1.0,53,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,vi,none,1.0,54,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,vi,none,1.0,55,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,vi,none,1.0,56,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,vi,none,1.0,57,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,vi,none,1.0,58,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,vi,none,1.0,59,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,vi,none,1.0,60,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,vi,none,1.0,61,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,vi,none,1.0,62,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,vi,none,1.0,63,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,vi,none,1.0,64,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,vi,none,1.0,65,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,vi,none,1.0,66,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,vi,none,1.0,67,TARGET_EXACT,1,True,False,False,True,False,False,False,1
